partner,year,partner_name,product,product_name,US_report_import,pop2000,region
BRA,2000,Brazil,950349,Toys representing animals or non-hu,33.179,173857700,2
BRA,2000,Brazil,950291,Parts and accessories :-- Garments,0.979,173857700,2
BRA,2001,Brazil,950310,"Electric trains, including tracks,",9.761,173857700,2
BRA,2001,Brazil,950341,Toys representing animals or non-hu,0,173857700,2
BRA,2001,Brazil,950320,"Reduced-size (""scale"") model assemb",21.57,173857700,2
BRA,2001,Brazil,950349,Toys representing animals or non-hu,9.344,173857700,2
BRA,2001,Brazil,950291,Parts and accessories :-- Garments,2.517,173857700,2
BRA,2002,Brazil,950341,Toys representing animals or non-hu,1.083,173857700,2
BRA,2002,Brazil,950330,Other construction sets and constru,1.968,173857700,2
BRA,2002,Brazil,950320,"Reduced-size (""scale"") model assemb",40.83,173857700,2
BRA,2002,Brazil,950349,Toys representing animals or non-hu,0,173857700,2
BRA,2002,Brazil,950310,"Electric trains, including tracks,",9.485,173857700,2
BRA,2002,Brazil,950291,Parts and accessories :-- Garments,0,173857700,2
BRA,2002,Brazil,950299,Parts and accessories :-- Other,2.384,173857700,2
BRA,2003,Brazil,950291,Parts and accessories :-- Garments,0,173857700,2
BRA,2003,Brazil,950320,"Reduced-size (""scale"") model assemb",20.065,173857700,2
BRA,2003,Brazil,950341,Toys representing animals or non-hu,1.926,173857700,2
BRA,2003,Brazil,950310,"Electric trains, including tracks,",2.91,173857700,2
BRA,2003,Brazil,950349,Toys representing animals or non-hu,3.65,173857700,2
BRA,2004,Brazil,950291,Parts and accessories :-- Garments,1.462,173857700,2
BRA,2004,Brazil,950330,Other construction sets and constru,213.708,173857700,2
BRA,2004,Brazil,950349,Toys representing animals or non-hu,116.619,173857700,2
BRA,2004,Brazil,950310,"Electric trains, including tracks,",15.864,173857700,2
BRA,2004,Brazil,950341,Toys representing animals or non-hu,18.02,173857700,2
BRA,2004,Brazil,950320,"Reduced-size (""scale"") model assemb",7.881,173857700,2
BRA,2005,Brazil,950291,Parts and accessories :-- Garments,4.291,173857700,2
BRA,2005,Brazil,950320,"Reduced-size (""scale"") model assemb",7.752,173857700,2
BRA,2005,Brazil,950330,Other construction sets and constru,169.072,173857700,2
BRA,2005,Brazil,950349,Toys representing animals or non-hu,6.723,173857700,2
BRA,2005,Brazil,950341,Toys representing animals or non-hu,0,173857700,2
BRA,2005,Brazil,950299,Parts and accessories :-- Other,7.546,173857700,2
BRB,2005,Barbados,950341,Toys representing animals or non-hu,0,266089,1
CAN,1996,Canada,950299,Parts and accessories :-- Other,37.048,30769700,1
CAN,1996,Canada,950310,"Electric trains, including tracks,",145.171,30769700,1
CAN,1996,Canada,950341,Toys representing animals or non-hu,401.733,30769700,1
CAN,1996,Canada,950320,"Reduced-size (""scale"") model assemb",1219.471,30769700,1
CAN,1996,Canada,950330,Other construction sets and constru,38115.732,30769700,1
CAN,1996,Canada,950349,Toys representing animals or non-hu,2682.125,30769700,1
CAN,1996,Canada,950291,Parts and accessories :-- Garments,49.113,30769700,1
CAN,1997,Canada,950330,Other construction sets and constru,52718.576,30769700,1
CAN,1997,Canada,950299,Parts and accessories :-- Other,10.906,30769700,1
CAN,1997,Canada,950341,Toys representing animals or non-hu,726.12,30769700,1
CAN,1997,Canada,950320,"Reduced-size (""scale"") model assemb",387.231,30769700,1
CAN,1997,Canada,950291,Parts and accessories :-- Garments,47.561,30769700,1
CAN,1997,Canada,950310,"Electric trains, including tracks,",143.001,30769700,1
CAN,1997,Canada,950349,Toys representing animals or non-hu,2156.095,30769700,1
CAN,1998,Canada,950299,Parts and accessories :-- Other,20.3,30769700,1
CAN,1998,Canada,950341,Toys representing animals or non-hu,376.875,30769700,1
CAN,1998,Canada,950291,Parts and accessories :-- Garments,157.035,30769700,1
CAN,1998,Canada,950320,"Reduced-size (""scale"") model assemb",294.052,30769700,1
CAN,1998,Canada,950330,Other construction sets and constru,50935.396,30769700,1
CAN,1998,Canada,950310,"Electric trains, including tracks,",314.702,30769700,1
CAN,1998,Canada,950349,Toys representing animals or non-hu,1420.698,30769700,1
CAN,1999,Canada,950299,Parts and accessories :-- Other,9.673,30769700,1
CAN,1999,Canada,950349,Toys representing animals or non-hu,1725.227,30769700,1
CAN,1999,Canada,950291,Parts and accessories :-- Garments,334.625,30769700,1
CAN,1999,Canada,950330,Other construction sets and constru,46030.26,30769700,1
CAN,1999,Canada,950341,Toys representing animals or non-hu,464.024,30769700,1
CAN,1999,Canada,950320,"Reduced-size (""scale"") model assemb",412.228,30769700,1
CAN,1999,Canada,950310,"Electric trains, including tracks,",189.733,30769700,1
CAN,2000,Canada,950349,Toys representing animals or non-hu,1932.531,30769700,1
CAN,2000,Canada,950310,"Electric trains, including tracks,",136.755,30769700,1
CAN,2000,Canada,950341,Toys representing animals or non-hu,522.717,30769700,1
CAN,2000,Canada,950299,Parts and accessories :-- Other,37.425,30769700,1
CAN,2000,Canada,950330,Other construction sets and constru,70622.562,30769700,1
CAN,2000,Canada,950291,Parts and accessories :-- Garments,64.792,30769700,1
CAN,2000,Canada,950320,"Reduced-size (""scale"") model assemb",502.128,30769700,1
CAN,2001,Canada,950320,"Reduced-size (""scale"") model assemb",4104.833,30769700,1
CAN,2001,Canada,950291,Parts and accessories :-- Garments,7.774,30769700,1
CAN,2001,Canada,950341,Toys representing animals or non-hu,468.912,30769700,1
CAN,2001,Canada,950349,Toys representing animals or non-hu,1707.024,30769700,1
CAN,2001,Canada,950310,"Electric trains, including tracks,",259.896,30769700,1
CAN,2001,Canada,950330,Other construction sets and constru,66659.208,30769700,1
CAN,2001,Canada,950299,Parts and accessories :-- Other,5.48,30769700,1
CAN,2002,Canada,950310,"Electric trains, including tracks,",65.649,30769700,1
CAN,2002,Canada,950320,"Reduced-size (""scale"") model assemb",3034.808,30769700,1
CAN,2002,Canada,950341,Toys representing animals or non-hu,561.882,30769700,1
CAN,2002,Canada,950299,Parts and accessories :-- Other,4.61,30769700,1
CAN,2002,Canada,950349,Toys representing animals or non-hu,1260.988,30769700,1
CAN,2002,Canada,950291,Parts and accessories :-- Garments,7.36,30769700,1
CAN,2002,Canada,950330,Other construction sets and constru,61631.888,30769700,1
CAN,2003,Canada,950320,"Reduced-size (""scale"") model assemb",4621.044,30769700,1
CAN,2003,Canada,950349,Toys representing animals or non-hu,620.274,30769700,1
CAN,2003,Canada,950299,Parts and accessories :-- Other,16.899,30769700,1
CAN,2003,Canada,950341,Toys representing animals or non-hu,506.54,30769700,1
CAN,2003,Canada,950291,Parts and accessories :-- Garments,14.257,30769700,1
CAN,2003,Canada,950310,"Electric trains, including tracks,",79.078,30769700,1
CAN,2003,Canada,950330,Other construction sets and constru,57271.048,30769700,1
CAN,2004,Canada,950330,Other construction sets and constru,52182.755,30769700,1
CAN,2004,Canada,950341,Toys representing animals or non-hu,624.129,30769700,1
CAN,2004,Canada,950320,"Reduced-size (""scale"") model assemb",1512.004,30769700,1
CAN,2004,Canada,950291,Parts and accessories :-- Garments,1.392,30769700,1
CAN,2004,Canada,950310,"Electric trains, including tracks,",173.272,30769700,1
CAN,2004,Canada,950349,Toys representing animals or non-hu,997.906,30769700,1
CAN,2004,Canada,950299,Parts and accessories :-- Other,38.335,30769700,1
CAN,2005,Canada,950320,"Reduced-size (""scale"") model assemb",938.086,30769700,1
CAN,2005,Canada,950299,Parts and accessories :-- Other,48.778,30769700,1
CAN,2005,Canada,950291,Parts and accessories :-- Garments,0.956,30769700,1
CAN,2005,Canada,950349,Toys representing animals or non-hu,644.819,30769700,1
CAN,2005,Canada,950330,Other construction sets and constru,36131.502,30769700,1
CAN,2005,Canada,950341,Toys representing animals or non-hu,570.743,30769700,1
CAN,2005,Canada,950310,"Electric trains, including tracks,",191.424,30769700,1
CHE,1996,Switzerland,950341,Toys representing animals or non-hu,94.091,7184222,3
CHE,1996,Switzerland,950330,Other construction sets and constru,34223,7184222,3
CHE,1996,Switzerland,950320,"Reduced-size (""scale"") model assemb",105.3,7184222,3
CHE,1996,Switzerland,950349,Toys representing animals or non-hu,1726.936,7184222,3
CHE,1996,Switzerland,950310,"Electric trains, including tracks,",121.845,7184222,3
CHE,1996,Switzerland,950299,Parts and accessories :-- Other,1.956,7184222,3
CHE,1997,Switzerland,950291,Parts and accessories :-- Garments,9.48,7184222,3
CHE,1997,Switzerland,950320,"Reduced-size (""scale"") model assemb",9.712,7184222,3
CHE,1997,Switzerland,950349,Toys representing animals or non-hu,2721.416,7184222,3
CHE,1997,Switzerland,950310,"Electric trains, including tracks,",67.195,7184222,3
CHE,1997,Switzerland,950299,Parts and accessories :-- Other,53.779,7184222,3
CHE,1997,Switzerland,950341,Toys representing animals or non-hu,289.666,7184222,3
CHE,1997,Switzerland,950330,Other construction sets and constru,30758.084,7184222,3
CHE,1998,Switzerland,950310,"Electric trains, including tracks,",30.1,7184222,3
CHE,1998,Switzerland,950291,Parts and accessories :-- Garments,309.482,7184222,3
CHE,1998,Switzerland,950349,Toys representing animals or non-hu,1827.23,7184222,3
CHE,1998,Switzerland,950330,Other construction sets and constru,36008.968,7184222,3
CHE,1998,Switzerland,950320,"Reduced-size (""scale"") model assemb",16.33,7184222,3
CHE,1998,Switzerland,950341,Toys representing animals or non-hu,478.303,7184222,3
CHE,1998,Switzerland,950299,Parts and accessories :-- Other,0.775,7184222,3
CHE,1999,Switzerland,950330,Other construction sets and constru,74520.704,7184222,3
CHE,1999,Switzerland,950320,"Reduced-size (""scale"") model assemb",84.889,7184222,3
CHE,1999,Switzerland,950310,"Electric trains, including tracks,",24.703,7184222,3
CHE,1999,Switzerland,950349,Toys representing animals or non-hu,1404.736,7184222,3
CHE,1999,Switzerland,950341,Toys representing animals or non-hu,224.764,7184222,3
CHE,1999,Switzerland,950291,Parts and accessories :-- Garments,9.118,7184222,3
CHE,1999,Switzerland,950299,Parts and accessories :-- Other,5.834,7184222,3
CHE,2000,Switzerland,950291,Parts and accessories :-- Garments,10.968,7184222,3
CHE,2000,Switzerland,950330,Other construction sets and constru,48311.485,7184222,3
CHE,2000,Switzerland,950310,"Electric trains, including tracks,",103.824,7184222,3
CHE,2000,Switzerland,950320,"Reduced-size (""scale"") model assemb",80.863,7184222,3
CHE,2000,Switzerland,950349,Toys representing animals or non-hu,292.853,7184222,3
CHE,2000,Switzerland,950341,Toys representing animals or non-hu,176.557,7184222,3
CHE,2001,Switzerland,950291,Parts and accessories :-- Garments,11.183,7184222,3
CHE,2001,Switzerland,950349,Toys representing animals or non-hu,167.089,7184222,3
CHE,2001,Switzerland,950310,"Electric trains, including tracks,",27.455,7184222,3
CHE,2001,Switzerland,950320,"Reduced-size (""scale"") model assemb",48.783,7184222,3
CHE,2001,Switzerland,950299,Parts and accessories :-- Other,14.408,7184222,3
CHE,2001,Switzerland,950341,Toys representing animals or non-hu,93.597,7184222,3
CHE,2001,Switzerland,950330,Other construction sets and constru,55300.788,7184222,3
CHE,2002,Switzerland,950320,"Reduced-size (""scale"") model assemb",59.46,7184222,3
CHE,2002,Switzerland,950310,"Electric trains, including tracks,",42.675,7184222,3
CHE,2002,Switzerland,950299,Parts and accessories :-- Other,5.281,7184222,3
CHE,2002,Switzerland,950291,Parts and accessories :-- Garments,0,7184222,3
CHE,2002,Switzerland,950349,Toys representing animals or non-hu,151.339,7184222,3
CHE,2002,Switzerland,950330,Other construction sets and constru,44564.276,7184222,3
CHE,2002,Switzerland,950341,Toys representing animals or non-hu,68.076,7184222,3
CHE,2003,Switzerland,950330,Other construction sets and constru,28462.26,7184222,3
CHE,2003,Switzerland,950299,Parts and accessories :-- Other,6.864,7184222,3
CHE,2003,Switzerland,950310,"Electric trains, including tracks,",128.386,7184222,3
CHE,2003,Switzerland,950291,Parts and accessories :-- Garments,13.52,7184222,3
CHE,2003,Switzerland,950349,Toys representing animals or non-hu,87.527,7184222,3
CHE,2003,Switzerland,950341,Toys representing animals or non-hu,246.503,7184222,3
CHE,2003,Switzerland,950320,"Reduced-size (""scale"") model assemb",105.216,7184222,3
CHE,2004,Switzerland,950320,"Reduced-size (""scale"") model assemb",105.432,7184222,3
CHE,2004,Switzerland,950299,Parts and accessories :-- Other,10.601,7184222,3
CHE,2004,Switzerland,950310,"Electric trains, including tracks,",41.628,7184222,3
CHE,2004,Switzerland,950291,Parts and accessories :-- Garments,13.128,7184222,3
CHE,2004,Switzerland,950341,Toys representing animals or non-hu,156.19,7184222,3
CHE,2004,Switzerland,950349,Toys representing animals or non-hu,164.026,7184222,3
CHE,2004,Switzerland,950330,Other construction sets and constru,17164.205,7184222,3
CHE,2005,Switzerland,950299,Parts and accessories :-- Other,20.248,7184222,3
CHE,2005,Switzerland,950330,Other construction sets and constru,18884.906,7184222,3
CHE,2005,Switzerland,950341,Toys representing animals or non-hu,85.297,7184222,3
CHE,2005,Switzerland,950291,Parts and accessories :-- Garments,0.963,7184222,3
CHE,2005,Switzerland,950320,"Reduced-size (""scale"") model assemb",75.553,7184222,3
CHE,2005,Switzerland,950310,"Electric trains, including tracks,",116.508,7184222,3
CHE,2005,Switzerland,950349,Toys representing animals or non-hu,420.705,7184222,3
CHL,1996,Chile,950349,Toys representing animals or non-hu,18.649,15411830,2
CHL,1997,Chile,950330,Other construction sets and constru,4.327,15411830,2
CHL,1997,Chile,950341,Toys representing animals or non-hu,39.453,15411830,2
CHL,1997,Chile,950349,Toys representing animals or non-hu,133.703,15411830,2
CHL,1998,Chile,950341,Toys representing animals or non-hu,0,15411830,2
CHL,1998,Chile,950349,Toys representing animals or non-hu,93.608,15411830,2
CHL,1998,Chile,950320,"Reduced-size (""scale"") model assemb",0,15411830,2
CHL,1999,Chile,950349,Toys representing animals or non-hu,55.49,15411830,2
CHL,2000,Chile,950320,"Reduced-size (""scale"") model assemb",1.105,15411830,2
CHL,2000,Chile,950349,Toys representing animals or non-hu,11.718,15411830,2
CHL,2000,Chile,950341,Toys representing animals or non-hu,0,15411830,2
CHL,2001,Chile,950320,"Reduced-size (""scale"") model assemb",0,15411830,2
CHL,2001,Chile,950341,Toys representing animals or non-hu,0,15411830,2
CHL,2001,Chile,950310,"Electric trains, including tracks,",0,15411830,2
CHL,2001,Chile,950349,Toys representing animals or non-hu,32.712,15411830,2
CHL,2002,Chile,950291,Parts and accessories :-- Garments,0,15411830,2
CHL,2002,Chile,950349,Toys representing animals or non-hu,10.377,15411830,2
CHL,2003,Chile,950291,Parts and accessories :-- Garments,0.559,15411830,2
CHL,2003,Chile,950349,Toys representing animals or non-hu,146.6,15411830,2
CHL,2003,Chile,950320,"Reduced-size (""scale"") model assemb",0,15411830,2
CHL,2003,Chile,950330,Other construction sets and constru,137.593,15411830,2
CHL,2004,Chile,950341,Toys representing animals or non-hu,25.876,15411830,2
CHL,2004,Chile,950291,Parts and accessories :-- Garments,0,15411830,2
CHL,2004,Chile,950320,"Reduced-size (""scale"") model assemb",10.02,15411830,2
CHL,2004,Chile,950349,Toys representing animals or non-hu,52.005,15411830,2
CHL,2005,Chile,950341,Toys representing animals or non-hu,2.718,15411830,2
CHL,2005,Chile,950349,Toys representing animals or non-hu,145.841,15411830,2
CHL,2005,Chile,950320,"Reduced-size (""scale"") model assemb",0,15411830,2
CHN,1996,China,950310,"Electric trains, including tracks,",69754.536,1262645000,4
CHN,1996,China,950330,Other construction sets and constru,42482.736,1262645000,4
CHN,1996,China,950341,Toys representing animals or non-hu,1075935.36,1262645000,4
CHN,1996,China,950291,Parts and accessories :-- Garments,72903.536,1262645000,4
CHN,1996,China,950320,"Reduced-size (""scale"") model assemb",6646.274,1262645000,4
CHN,1996,China,950349,Toys representing animals or non-hu,559594.752,1262645000,4
